"price";"from";"to";"image";"company";"url";"departure_date"
368.9;" Imperatriz ";" Belém ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/belem-cidade-velha-para.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=27-01-2017&Data=30-01-2017&Destino=BEL&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-01-27"
5699.0;" Imperatriz ";" Barcelona ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/barcelona-parque-guell-espanha.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=19-09-2017&Data=09-10-2017&Destino=BCN&Destino=IMP&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=IMP&Origem=BCN&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-09-19"
1861.0;" Brasília ";" Quito ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/quito-cotopaxi-equador.jpg ";" LAN ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=16-09-2017&Data=23-09-2017&Destino=UIO&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BSB&Origem=UIO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-09-16"
576.0;" Imperatriz ";" Porto Seguro ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-seguro-trancoso-praia-do-espelho.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=31-10-2017&Destino=BPS&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-10-31"
705.0;" Brasília ";" Vitória da Conquista ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/vitoria-da-conquista-bahia.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=09-05-2017&Data=23-05-2017&Destino=VDC&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-09"
3063.0;" Brasília ";" Veneza ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/veneza-italia-.jpg ";" American  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=15-08-2017&Data=28-08-2017&Destino=VCE&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=VCE&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-15"
1174.0;" Imperatriz ";" Buenos Aires ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/buenos-aires-puente-mujer-argentina.jpg ";" LAN ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=16-11-2017&Data=22-11-2017&Destino=BUE&Destino=IMP&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=IMP&Origem=BUE&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-11-16"
312.0;" Imperatriz ";" Brasília ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/brasilia-congresso-nacional-distrito-federal.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08-06-2017&Data=04-07-2017&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=1&NumINF=1&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-06-08"
609.9;" Imperatriz ";" Campo Grande ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/campo-grande-lago-prosa-parque-das-nacoes-indigenas-mato-grosso-do-sul.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=12-02-2017&Destino=CGR&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-02-12"
1307.0;" Imperatriz ";" Cuiabá ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/cuiaba-mato-grosso.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=26-04-2017&Data=26-04-2017&Destino=CGB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-04-26"
154.0;" Brasília ";" Rio de Janeiro ";" http://ofertas.submarinoviagens.com.br/Marketing/genericas/1200x628/generico_aviao1.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=18-09-2017&Data=18-09-2017&Destino=RIO&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-09-18"
323.0;" Brasília ";" Recife ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/recife-praia-boa-viagem-pernambuco.jpg ";" Avianca ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=30-04-2017&Data=01-05-2017&Destino=REC&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-04-30"
468.0;" Brasília ";" Rio Branco ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/rio-branco-mercado-velho-acre.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=16-06-2017&Data=27-06-2017&Destino=RBR&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-06-16"
3216.0;" Belo Horizonte ";" Ottawa ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/ottawa-canada.jpg ";" United  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=11-06-2017&Data=30-06-2017&Destino=YOW&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=YOW&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-11"
3672.0;" Belo Horizonte ";" Quebec ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/quebec-chateau-frontenac-canada.jpg ";" Copa  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=28-05-2017&Data=03-07-2017&Destino=YQB&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BHZ&Origem=YQB&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-28"
4081.0;" Belo Horizonte ";" Montreal ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/montreal-museu-biosphere.jpg ";" Copa  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=14-08-2017&Data=01-09-2017&Destino=YMQ&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BHZ&Origem=YMQ&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-14"
2724.0;" Brasília ";" Roma ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/roma-fontana-de-trevi-italia.jpg ";" Tap ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=27-03-2018&Data=09-04-2018&Destino=ROM&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BSB&Origem=ROM&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-03-27"
3237.0;" Belo Horizonte ";" Vancouver ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/vancouver-west-end-canada.jpg ";" Delta  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=07-06-2017&Data=21-06-2017&Destino=YVR&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=YVR&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-07"
2911.0;" Belo Horizonte ";" Toronto ";" http://ofertas.submarinoviagens.com.br/Marketing/genericas/1200x628/generico_aviao1.jpg ";" Air Canada ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=20-09-2017&Data=27-09-2017&Destino=YTO&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=YTO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=true&searchtype=Air ";"2017-09-20"
4584.0;" Imperatriz ";" Frankfurt ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/frankfourt-alemanha.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=01-02-2018&Data=01-03-2018&Destino=FRA&Destino=IMP&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=1&Origem=IMP&Origem=FRA&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=true&searchtype=Air ";"2018-02-01"
475.0;" Imperatriz ";" Fortaleza ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/fortaleza-jericoacoara-ceara.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=13-05-2017&Destino=FOR&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=true&searchtype=Air ";"2017-05-13"
413.0;" Imperatriz ";" Florianópolis ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/florianopolis-praia-joaquina-santa-catarina.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=24-08-2017&Destino=FLN&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=Florianopolis&ProximityId=248860&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-08-24"
3341.0;" Brasília ";" Tel Aviv ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/tel-aviv-jaffa-israel.jpg ";" Ethiopian ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=15-06-2017&Data=24-08-2017&Destino=TLV&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=TLV&Proximity=Tel%20Aviv&ProximityId=1022973&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-15"
314.0;" Brasília ";" Teresina ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/teresina-palacio-karnak-piaui.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=19-07-2017&Destino=THE&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-19"
494.0;" Imperatriz ";" Goiânia ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/goiania-parque-vaca-brava-goias.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=31-05-2017&Destino=GYN&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=true&searchtype=Air ";"2017-05-31"
4129.0;" Brasília ";" Tokyo ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/toquio-shibuya-japao.jpg ";" Ethiopian ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=21-06-2017&Data=28-06-2017&Destino=TYO&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=TYO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-21"
4658.0;" Belo Horizonte ";" Zagreb ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/zagreb-croacia.jpg ";" Lufthansa ";" https://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=25-12-2017&Data=13-01-2018&Destino=ZAG&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=ZAG&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-12-25"
398.0;" Brasília ";" São Luís ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/sao-luis-centro-historico-maranhao.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=17-07-2017&Destino=SLZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=true&searchtype=Air ";"2017-07-17"
1142.0;" Brasília ";" Santiago ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/santiago-vista-cerro-san-cristobal-chile.jpg ";" LAN ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=30-01-2018&Data=07-03-2018&Destino=SCL&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=SCL&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-01-30"
4349.0;" Brasília ";" San Diego ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/san-diego-california-estados-unidos.jpg ";" Aeroméxico ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=14-10-2017&Data=25-10-2017&Destino=SAN&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=SAN&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-10-14"
146.0;" Brasília ";" Campinas ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/campinas-vista-aerea-sao-paulo.jpg ";" Latam ";" https://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=24-05-2017&Destino=VCP&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-24"
2968.0;" Brasília ";" San Francisco ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/sao-francisco-ponte-golden-gate-estados-unidos.jpg ";" United  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=21-09-2017&Data=27-09-2017&Destino=SFO&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=SFO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-09-21"
4855.0;" Brasília ";" Shanghai ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/xangai-china-2.jpg ";" Delta  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08-05-2017&Data=18-07-2017&Destino=SHA&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=SHA&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-08"
4775.0;" Brasília ";" Seattle ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/seatle-estados-unidos.jpg ";" American  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=24-06-2017&Data=12-07-2017&Destino=SEA&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=SEA&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-24"
2975.0;" Brasília ";" Santo Domingo ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/santo-domingo-republica-dominicana.jpg ";" Copa  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08-08-2017&Data=22-08-2017&Destino=SDQ&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=SDQ&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-08"
5818.0;" Belo Horizonte ";" Queenstown ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/queenstown-nova-zelandia.jpg ";" American  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=02-11-2017&Data=18-11-2017&Destino=ZQN&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=ZQN&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-11-02"
3233.0;" Belo Horizonte ";" Zürich ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/zurich-rio-limmat-suica.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=01-03-2018&Data=20-03-2018&Destino=ZRH&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=ZRH&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-03-01"
5138.0;" Brasília ";" Sydney ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/sidney-opera-house-australia.jpg ";" LAN ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=12-08-2017&Data=31-08-2017&Destino=SYD&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=SYD&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-12"
1299.0;" Brasília ";" Estancia Viru Viru ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/santa-cruz-bolivia.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=03-09-2017&Data=02-10-2017&Destino=VVI&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=VVI&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-09-03"
803.0;" Imperatriz ";" Foz do Iguaçu ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/foz-do-iguacu-cataratas-parana.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=13-05-2017&Destino=IGU&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-13"
227.0;" Brasília ";" Salvador ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/salvador-elevador-lacerda-bahia.jpg ";" Avianca ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=30-09-2017&Destino=SSA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=2&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=true&searchtype=Air ";"2017-09-30"
712.0;" Imperatriz ";" Ilhéus ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/ilheus-barra-itaipe-bahia.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=28-07-2017&Destino=IOS&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-28"
377.0;" Brasília ";" Natal ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/natal-morro-do-careca-rio-grande-do-norte.jpg ";" Avianca ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=17-08-2017&Destino=NAT&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-08-17"
2502.0;" Brasília ";" Munique ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/munique-marienplatz-alemanha.jpg ";" Air Europa ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=22-02-2018&Data=08-03-2018&Destino=MUC&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=MUC&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&s_cid=viajandobaratopelomundo_listagem_passagens-aereas&searchtype=Air ";"2018-02-22"
1104.0;" Brasília ";" Montevideo ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/montevideu-palacio-legislativo-uruguai.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=05-06-2017&Data=09-06-2017&Destino=MVD&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=MVD&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-05"
4423.0;" Belo Horizonte ";" Tokyo ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/toquio-shibuya-japao.jpg ";" Ethiopian ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=17-05-2017&Data=04-06-2017&Destino=TYO&Destino=CNF&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CNF&Origem=TYO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-17"
267.0;" Brasília ";" Navegantes ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/navegantes-santa-catarina.jpg ";" Avianca ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=27-05-2017&Data=29-05-2017&Destino=NVT&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-27"
576.0;" Imperatriz ";" Juazeiro do Norte ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/juazeiro-do-norte-estatua-padre-cicero-ceara.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=17-05-2017&Destino=JDO&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-17"
1862.0;" Belo Horizonte ";" Quito ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/quito-cotopaxi-equador.jpg ";" LAN ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=17-08-2017&Data=07-09-2017&Destino=UIO&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=UIO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-17"
